LAT,LON
36.995639,-122.066369
36.998844,-122.066047
36.994867,-122.062042
36.996444,-122.055286
37.0,-122.05461
36.99535400034538,-122.062169455873
36.9894,-122.064772
37.00094,-122.05374
37.00134,-122.0629
36.9904785516127,-122.0575901397662
36.994561,-122.068153
36.98716,-122.04855
36.99338,-122.05418
36.98927,-122.06923
36.99101,-122.05401
36.98648,-122.06803
36.98849,-122.06686
36.994341,-122.06348
37.001714,-122.053833
36.99141,-122.0672
36.99445147394442,-122.0614502357148
36.99695,-122.06114
36.99453,-122.06146
36.994289,-122.067
36.995106,-122.065431
36.9878,-122.05709
36.9994,-122.0608
36.9969492,-122.0661883
36.98333,-122.04904
37.00063,-122.06065
36.98032,-122.05516
37.001142846859,-122.061935872416
36.98753,-122.05702
36.98249,-122.06244
36.997067,-122.052094
37.00125,-122.06369
36.97731,-122.05518
36.99931,-122.0526
36.995042,-122.062172
36.98557,-122.06001
36.99919,-122.05295
36.99267,-122.06985
36.992437,-122.055169
37.0005352,-122.062156
36.99066,-122.05101
36.98038,-122.05544
36.99725361583123,-122.0533459126058
36.989425,-122.064736
36.993222,-122.066247
36.99648,-122.06005
37.00100361834279,-122.0610660427427
36.996055,-122.063693
36.98193,-122.05751
36.99688,-122.0616
37.000325,-122.053856
36.994331,-122.061653
36.996625,-122.052536
36.994933,-122.061792
36.996342,-122.06375
36.999375,-122.05535
36.99288,-122.05214
36.998413,-122.064356
37.00129,-122.06179
36.997558,-122.066964
36.99986,-122.06906
36.99983,-122.05392
36.99917,-122.05836
36.98085,-122.05764
36.999958,-122.054192
36.994594,-122.062386
36.98392,-122.06524
37.00109,-122.05735
36.99565,-122.05728
36.997872,-122.056267
37.00158,-122.05958
37.00084,-122.06092
36.99743,-122.05571
36.994792,-122.061036
36.99998,-122.057619
36.99406,-122.06465
37.00038,-122.05727
36.9998,-122.06394
36.97723,-122.05417
36.99488,-122.05737
36.99014,-122.06335
36.995667,-122.066558
36.99626,-122.05961
37.0004,-122.06587
37.00049,-122.05894
36.998519,-122.054878
36.99111,-122.06569
36.988817,-122.0643
36.99917,-122.05842
36.99961,-122.0526
36.99974,-122.05208
36.99573,-122.05744
36.97974,-122.05901
36.99521,-122.06027
36.98964,-122.06558
36.9991788511734,-122.0582792807742
36.99923,-122.06228
36.99711,-122.06681
36.9883,-122.0555
36.999431,-122.063929
37.00022,-122.05887
37.0006208564009,-122.0606467324104
36.99403088568204,-122.0626983549406
36.99529,-122.05304
36.99532,-122.05341
36.992896,-122.065312
36.9886,-122.06494
36.99399,-122.06466
36.9992,-122.06217
36.9947,-122.05533
36.990253,-122.063789
36.99310399930769,-122.0602295014167
36.996717,-122.066933
36.98143,-122.05327
36.99976543274725,-122.0624976337124
36.99529,-122.06513
36.997281,-122.051467
36.99769,-122.06257
36.999406,-122.054389
36.998714,-122.066086
36.99726,-122.05707
36.999868,-122.062255
36.99342,-122.05406
37.00153,-122.0583
36.999481,-122.053406
36.98036,-122.05498
36.999857,-122.062293
36.993453,-122.067436
36.99509,-122.05334
36.99258,-122.06059
36.997661,-122.056533
37.00062,-122.05738
37.00020460463502,-122.058864298617
36.998517,-122.055917
36.99898,-122.06193
36.99639,-122.05363
37.00009,-122.0581
36.9983,-122.06
36.996522,-122.066247
36.98509,-122.05506
36.9987,-122.06203
37.00152,-122.05853
36.99439,-122.05734
36.99692,-122.06582
36.99789,-122.05194
36.9996324,-122.06304
36.97939,-122.05869
36.99957,-122.05257
36.999508,-122.063596
36.99569,-122.05741
37.00025,-122.05889
36.998894,-122.065842
36.97995,-122.05918
36.99862,-122.05366
37.00107,-122.05456
37.000283,-122.05355
36.998314,-122.055892
36.99497,-122.05712
36.99205,-122.05941
37.000198,-122.060992
36.99632,-122.05899
37.001678,-122.053847
36.99857,-122.05057
36.992905,-122.064744
36.99753,-122.06196
37.00104,-122.05734
37.00011,-122.05521
36.99751,-122.05569
36.989267,-122.064789
36.98761,-122.04864
36.99428,-122.05719
36.99357,-122.06474
36.9961,-122.05782
37.00114,-122.05428
36.99837212400354,-122.0502590944849
36.99788,-122.05196
36.99018,-122.06468
37.00051,-122.05769
36.99103,-122.05958
36.99418,-122.06304
36.99981885909467,-122.0515748052753
36.997107,-122.063654
36.9908,-122.064972
36.99981,-122.058871
36.99392815631835,-122.0649148475502
36.99118,-122.06496
36.993197,-122.055181
37.000625,-122.054306
36.99369,-122.06174
36.99412,-122.06142
37.00081,-122.06957
37.00016,-122.05571
37.00111,-122.06382
36.9898582,-122.066048
36.99523,-122.05531
36.99018,-122.06474
36.99119,-122.05276
36.9905,-122.06396
36.989136,-122.064811
36.99859,-122.05123
36.99355,-122.06116
36.98481,-122.06649
37.0006,-122.06198
37.00205531239972,-122.0590785529188
36.99247,-122.05007
36.99673,-122.05204
36.98118,-122.05754
36.99457,-122.05729
36.98329105370987,-122.0640183370534
36.993664,-122.0607
36.99807,-122.06878
36.99172,-122.05473
36.98113,-122.05755
36.99125,-122.06561
36.98089,-122.05382
36.998714,-122.066117
36.99769,-122.05238
36.99021,-122.06651
36.99344,-122.0614
36.99656,-122.05293
37.00197,-122.05928
36.995047,-122.063391
37.00141,-122.06996
36.9817,-122.0575
36.99437776820866,-122.0597111685785
36.98842,-122.06567
36.998414,-122.066597
37.0002,-122.06922
36.99193,-122.06021
37.00106,-122.05563
36.99584,-122.0655
37.00028,-122.06198
37.00079,-122.05892
36.99978,-122.05155
37.00083557638308,-122.0589176237862
36.9934,-122.05412
37.00168809973006,-122.0592923732618
37.00116,-122.0615
36.98534,-122.05829
36.99089,-122.0654
36.996709,-122.063684
37.000581,-122.054236
36.98858,-122.06506
37.002025,-122.054139
36.99026,-122.06438
36.99636,-122.05918
37.00149,-122.07039
37.00128,-122.05757
36.99282,-122.05222
36.9994693,-122.0637857
37.00011,-122.05792
36.998161,-122.054619
37.00023,-122.06422
36.987896,-122.068585
36.9985806,-122.0519254
37.00136,-122.05887
36.995546,-122.063393
36.998164,-122.054611
36.99409,-122.06488
36.988242,-122.068207
36.99260101577651,-122.0551520221677
36.99793,-122.05182
37.000051,-122.05726
36.99069,-122.06451
36.99702,-122.06243
36.99949,-122.055817
36.996764,-122.066994
36.99933,-122.05254
36.99811,-122.05197
36.98974,-122.06587
36.99863,-122.05317
36.99684,-122.0514
37.0014,-122.05861
36.996692,-122.053244
36.99381680188816,-122.0636891233627
36.99698,-122.05112
37.00224797452022,-122.0530916726804
36.996341,-122.055278
36.9945448,-122.0660966
36.98996,-122.06932
36.98718,-122.06844
36.99331,-122.05404
37.00065,-122.06065
36.9948,-122.061225
37.00131,-122.05894
36.9913412,-122.0669946
36.98583,-122.05661
36.99519,-122.06144
36.97984,-122.05909
37.00219,-122.05536
36.99555,-122.05075
36.997008,-122.055368
37.002011,-122.052672
36.998358,-122.055511
36.990474,-122.066298
36.99895,-122.064501
36.994264,-122.060867
36.990342,-122.068817
36.99565,-122.066406
36.999911,-122.053803
36.992881,-122.066642
36.99577,-122.05137
36.99202,-122.06023
36.98525,-122.05517
36.99795,-122.05135
36.99844143223122,-122.050324217037
36.9947,-122.05994
36.99360417450212,-122.0649409450853
36.99619,-122.06152
36.996,-122.06894
37.00079,-122.0607
36.997883,-122.066789
36.98256,-122.06255
36.99052303274849,-122.0657474512034
36.997258,-122.052528
37.00073,-122.05804
36.99753,-122.05555
37.00229,-122.05498
36.994308,-122.068328
36.98527549071942,-122.0611754654789
36.994981,-122.068175
36.99483,-122.05726
36.99906,-122.06871
36.99955,-122.05395
36.98552,-122.05597
36.999794,-122.054039
36.999894,-122.054597
36.99988486865373,-122.0516912613458
36.99662,-122.05282
36.99633,-122.05867
36.98558,-122.0541
37.00158,-122.06214
36.99283,-122.05254
37.00312,-122.05854
36.99695,-122.05742
36.998386,-122.066597
37.00295,-122.05824
36.99155,-122.06733
36.99724878418053,-122.0501917173159
37.00012,-122.05463
36.98494,-122.06664
37.000592,-122.054267
36.9954,-122.05721
36.99773,-122.05319
36.99506,-122.06148
36.997744,-122.058808
36.99703,-122.05784
36.98111,-122.05364
36.99252,-122.05388
36.991431,-122.066542
36.98832,-122.0555
36.98767,-122.05704
36.995169,-122.066611
36.99275361604898,-122.0609486429493
36.99578,-122.05199
37.00213,-122.05524
37.00016,-122.06423
36.99136,-122.06938
36.98999128789455,-122.06591972818
36.9993,-122.0614
37.000043,-122.056474
36.989169,-122.063247
36.99753,-122.05567
36.98067,-122.0557
36.99893,-122.05686
37.00136,-122.05854
36.99098,-122.05324
36.98841318975821,-122.064916494903
36.988956,-122.062653
36.99919,-122.05848
36.997136,-122.051933
36.99119,-122.06934
37.00038,-122.05772
37.00017,-122.0619
36.993561,-122.067261
36.98068,-122.05337
36.99522,-122.05512
37.000406,-122.054978
36.98062,-122.05757
36.98532597807269,-122.0581576292696
37.0027,-122.06596
36.97851,-122.05415
36.99110736073912,-122.052445317888
36.99829,-122.05157
36.99510226362975,-122.0661729843766
36.99414541518856,-122.0629141623615
36.9934,-122.06104
36.983436,-122.051944
36.993665,-122.055376
37.00059,-122.05737
36.990803,-122.064972
36.998353,-122.066489
36.999761,-122.05601
37.00294,-122.05832
37.00127,-122.05753
36.98116,-122.05582
36.99974,-122.0514
36.98515,-122.05435
36.99644,-122.05353
37.00071,-122.05525
36.99636,-122.05897
36.994939,-122.061783
36.9947991505223,-122.0661816545543
36.98966,-122.06523
36.98204133039454,-122.0577442906026
36.994795,-122.063425
36.99992,-122.06429
36.988583,-122.063033
36.99882,-122.06872
37.00098083683903,-122.0573384073234
37.00262,-122.05852
36.996853,-122.052125
36.998172,-122.058031
36.99792,-122.05112
36.99765423924921,-122.0551280900464
36.98646,-122.05688
37.00131,-122.0627
37.00274,-122.06597
36.98967,-122.05887
37.00017,-122.05489
36.99437,-122.06485
36.997957,-122.063837
36.9979,-122.06709
36.98369,-122.0487
36.98856,-122.06551
36.999383,-122.054542
37.00137,-122.06187
36.99788,-122.05359
36.99757,-122.06897
36.99868,-122.0534
37.00217,-122.06571
37.001284457659,-122.0588115414388
36.99483,-122.05197
36.99819790617004,-122.0552511323094
36.99697497516259,-122.057228807306
36.998,-122.06
36.995834,-122.063559
36.98329,-122.05344
36.989422,-122.063636
36.994511,-122.063461
36.99155,-122.068231
36.997613,-122.055146
36.99028,-122.04917
36.9947,-122.05564
36.99411,-122.06284
36.98132,-122.05753
36.994372,-122.068261
36.99426,-122.05977
36.99207,-122.06727
36.99586,-122.05197
37.00019,-122.05886
36.99018,-122.05924
37.00022,-122.05521
36.98544,-122.06071
36.988164,-122.054236
36.99535,-122.05726
37.00007,-122.061783
37.00036,-122.05896
36.99318,-122.05401
37.0005237,-122.0654701
36.983885,-122.05226
36.99120116270836,-122.064855542829
36.98285,-122.05153
36.991215,-122.066378
36.990597,-122.063569
36.99632,-122.05857
36.98841,-122.0656
36.99109,-122.06738
36.99527,-122.0552
36.9991,-122.05609
37.00036,-122.06392
36.998299,-122.055228
37.00133920323897,-122.0589096314985
37.00007,-122.05524
36.99524,-122.05705
36.98856,-122.0554
36.994197,-122.062286
36.996208,-122.052039
36.99351,-122.06046
36.993267,-122.067061
37.000228,-122.0552185
36.99343,-122.0619
36.98843,-122.0666
36.98115,-122.05755
36.99563,-122.05996
36.99204132377245,-122.0593889595718
36.991523,-122.054911
36.99963,-122.06386
36.99861,-122.0544
36.99764,-122.05272
36.99098,-122.0681
37.000189,-122.061185
36.98539,-122.05588
37.001428,-122.052758
36.988756,-122.068113
36.998969,-122.065169
36.991103,-122.064606
36.97917,-122.05428
36.99389,-122.05395
36.997411,-122.052781
36.993786,-122.069069
36.99629,-122.05852
36.99828,-122.0527
36.9949,-122.05738
37.001717,-122.053833
36.99775,-122.05079
36.990944,-122.064881
37.00151,-122.05509
36.97914,-122.05839
36.990719,-122.064964
36.98142,-122.05215
36.99946449150345,-122.0553159050304
36.98639,-122.05643
36.9839,-122.04856
36.991838,-122.066708
36.994064,-122.055579
36.99594,-122.05074
36.99185,-122.06737
36.98611,-122.05679
37.00211606435278,-122.0588581423763
37.00326317907515,-122.0589879436035
36.994267,-122.060858
37.0008355,-122.0539806
36.9944,-122.06484
36.99781,-122.052
36.98756,-122.05702
36.98826,-122.0564
36.98771,-122.05705
37.00198,-122.06577
36.99343,-122.07008
36.989417,-122.063628
37.00195,-122.05919
36.9981,-122.05382
36.994122,-122.061889
36.99903,-122.0687
37.000325,-122.053864
36.998767,-122.066292
36.9902951,-122.0634111
36.98996,-122.06475
36.997697,-122.066719
36.993422,-122.069367
36.99134,-122.06699
36.99924,-122.05806
36.99079,-122.06494
36.997036,-122.067025
37.00021,-122.05721
36.9908,-122.06499
36.99858550229792,-122.0525427829564
37.00056,-122.05548
36.99863,-122.06875
36.999813,-122.05875
36.9985763,-122.0542602
37.00019,-122.0607
36.99724,-122.05605
37.00177,-122.05535
36.99826,-122.05414
36.99805,-122.05569
36.99164,-122.0648
36.989619,-122.063172
37.00003,-122.06426
36.990567,-122.065011
36.99521,-122.05318
36.98989,-122.06608
36.988872,-122.054185
37.00241,-122.05846
36.97734,-122.05541
37.00153,-122.05828
36.991411,-122.054841
36.99258,-122.06057
36.99765,-122.06239
36.994819,-122.061172
37.00155,-122.05843
36.99709,-122.06724
36.99690298890263,-122.0519735995963
37.00146,-122.06226
36.999993,-122.057541
36.99519,-122.06473
36.99729572493831,-122.055222171
37.00051649089927,-122.0589316704118
37.00041,-122.05464
37.0008,-122.06087
36.99018040598915,-122.0648232893706
36.996762,-122.05538
36.99757169528003,-122.0515749787021
36.9965,-122.05931
37.00045301770322,-122.0534116402934
36.999522,-122.053642
36.99383,-122.05999
36.99429,-122.05047
36.990681,-122.068733
37.00008,-122.05568
36.99553147676769,-122.0658844404672
36.99002,-122.05917
37.00122,-122.06975
37.00150440191916,-122.0619624908977
37.0003,-122.06202
36.99737,-122.05078
36.98091,-122.05573
37.00139,-122.05869
36.99528,-122.06142
36.99166164403844,-122.0599510462667
36.99341,-122.06109
36.99817651215334,-122.0558011355923
37.00093,-122.05374
36.999539,-122.053825
36.99949,-122.05224
36.990933,-122.068619
36.9894442,-122.0677674
36.998519,-122.059294
36.996047,-122.054008
37.00049,-122.0576
37.000084,-122.056618
36.998208,-122.0664
36.9908,-122.05097
37.00151005460742,-122.0585612207095
37.00035773730195,-122.0621049473516
37.00132,-122.06312
36.989681,-122.063033
36.99772,-122.06263
36.999089,-122.055131
36.992307,-122.06661
36.99652,-122.0595
36.99369,-122.06172
36.99364,-122.06221
36.999456,-122.054628
36.98517,-122.06142
36.99684,-122.06076
37.000325,-122.053886
37.00209,-122.05415
36.99754,-122.05563
37.00011289595754,-122.0568258702162
36.99363,-122.0615
36.999886,-122.055581
36.99145,-122.06507
36.995628,-122.066458
36.995449,-122.055458
37.00074,-122.06215
36.99956,-122.05289
37.000286,-122.05355
36.99795,-122.05166
36.99754,-122.05073
36.994177,-122.055606
36.98381,-122.04862
36.9801554,-122.0540016
37.00172,-122.0576
36.98602,-122.05518
36.98176,-122.05724
36.99177,-122.0547
36.99264,-122.05014
36.99886,-122.05585
36.99998,-122.05862
36.98808,-122.05626
36.99656025957927,-122.0666473287827
37.000133,-122.053681
36.989358,-122.064072
36.99424,-122.06477
36.99635,-122.05952
36.99829,-122.05419
37.0015,-122.05805
36.98526,-122.06121
36.99534982649638,-122.0633552266568
36.99947,-122.05792
37.00218,-122.05508
36.97958,-122.05422
36.99846,-122.06255
36.9947771941149,-122.0600542673899
36.9996,-122.0516
36.99842,-122.05031
36.99120116270835,-122.064855542829
36.98859,-122.06481
36.994275,-122.060853
36.994572,-122.062369
36.995975,-122.063657
37.00131,-122.05813
36.9985,-122.055947
36.99928,-122.058
36.99683,-122.0691
36.99129,-122.06936
36.998058,-122.06655
36.999303,-122.054292
36.99678,-122.063671
37.001542,-122.054017
36.99564,-122.05727
36.99438,-122.06144
36.99979,-122.06433
36.99742,-122.05571
36.991203,-122.064278
36.9965,-122.06208
36.99968,-122.06902
36.9992,-122.05817
36.99946069682554,-122.0613403797272
36.99115,-122.06568
36.99983,-122.05158
36.99911,-122.062
36.997894,-122.066728
36.99881,-122.05752
36.99999,-122.05457
36.9996,-122.05259
36.99725,-122.051522
36.9935501,-122.05531
36.98982,-122.06931
36.99209,-122.06727
37.00122,-122.06539
36.99858,-122.05249
36.9991,-122.06665
37.00301,-122.05849
36.98276,-122.04986
36.9784,-122.05411
36.99636,-122.05922
36.99753,-122.069
36.99398,-122.06465
36.997836,-122.056464
36.998692,-122.066069
36.992082,-122.066708
36.99532,-122.05727
36.999531,-122.053969
36.989169,-122.063256
37.00082,-122.05407
36.99908,-122.06664
36.99883,-122.06194
36.98834,-122.05647
36.992902,-122.064989
36.998389,-122.066483
36.99316,-122.05359
36.99215,-122.06986
36.99889868378302,-122.0533000419402
36.99288,-122.05395
36.97904,-122.05823
36.9816,-122.0532
36.99976,-122.05204
36.997875,-122.056283
36.99028,-122.05742
37.00011,-122.05492
36.99527,-122.05069
36.998058,-122.066544
37.00031,-122.05849
36.9998243,-122.0585681
36.988872,-122.063117
36.9837,-122.05401
36.99825,-122.06877
37.00004,-122.05842
36.99996757934765,-122.0623673164486
36.99492,-122.05738
36.99795,-122.05133
36.99174,-122.05447
37.00123,-122.05822
36.99725,-122.05625
36.994194,-122.066994
36.994939,-122.061792
36.99994,-122.0621
36.994325,-122.061661
37.00003,-122.05461
36.9952,-122.05512
36.99401,-122.06467
36.9991133720622,-122.0530817874872
36.9948,-122.061233
36.99385,-122.06394
36.9983,-122.05276
36.989789,-122.067345
36.992172,-122.055165
37.00062,-122.06223
36.99367380384262,-122.0543960802525
36.989769,-122.063797
36.99549,-122.06539
36.998511,-122.055931
36.99637007657668,-122.0592643668094
36.99572224931725,-122.0598820678186
36.99235,-122.05996
36.99891513713943,-122.0609810709699
36.99598097031049,-122.0689383024619
36.994267,-122.060822
37.00183,-122.05768
36.9938070586394,-122.0622265944373
36.99460769972995,-122.0661037096317
36.99928,-122.06883
36.99595,-122.05744
36.993197,-122.064033
36.99125,-122.06935
36.989431,-122.063806
36.99218,-122.06462
36.99098,-122.06835
36.99595,-122.0655
36.99368,-122.06174
36.99205,-122.06023
36.98033,-122.05528
37.00295,-122.05828
37.00173486801999,-122.0595502403827
36.994278,-122.060844
36.982,-122.06169
36.98159,-122.05673
36.99856,-122.05559
36.99983,-122.05838
36.99669,-122.06058
37.00019609700405,-122.0612319976258
36.9967,-122.06222
36.997289,-122.055259
36.99224,-122.06021
36.999979,-122.059735
36.98098,-122.05287
36.98069,-122.06004
37.000344,-122.053894
36.97882,-122.05791
36.99858,-122.05216
36.997453,-122.051772
36.99223,-122.06486
36.99322,-122.06109
36.98853,-122.06478
36.99997,-122.06399
36.989389,-122.064072
36.99923513290344,-122.0591578901998
36.989139,-122.064811
36.994481,-122.068253
36.996528,-122.066292
36.99031748894458,-122.0632992158391
36.9902104,-122.0665093
36.99072,-122.05304
37.000114,-122.054528
36.98855,-122.06538
37.00047,-122.0546
36.989355,-122.054287
36.99084,-122.06518
37.00072,-122.06219
36.98844,-122.05751
36.98388697445064,-122.0651599560468
36.99867143674409,-122.0578858855023
37.00036,-122.06931
36.99859,-122.05272
36.9987,-122.0606
37.00143,-122.06233
36.99404,-122.06466
36.98608,-122.05678
36.98843,-122.06486
37.00077,-122.05511
36.98336,-122.06418
37.002022,-122.054144
36.984665,-122.052799
37.00017,-122.05487
36.99211,-122.06984
37.00013,-122.05519
36.99598,-122.05132
36.99881,-122.05737
37.000106,-122.053244
36.99658,-122.05289
36.99701,-122.06242
36.997544,-122.054039
36.99335,-122.07008
36.9985,-122.0609
36.998172,-122.066483
36.98502,-122.05496
36.99995,-122.05448
36.996761,-122.054
36.99503,-122.05242
36.999139,-122.064894
37.00006,-122.05869
37.00152,-122.07105
36.995044,-122.062186
36.99761,-122.06895
36.996697,-122.054139
36.990806,-122.064972
36.98026,-122.05679
36.995164,-122.062378
36.9851344,-122.0614076
36.97748,-122.05591
36.994682,-122.055645
37.00129,-122.06313
36.994942,-122.061783
36.990592,-122.065017
36.99773,-122.05217
37.0005,-122.05462
36.98360672889316,-122.0609268797535
36.99731,-122.0623
37.00185,-122.05789
36.996783,-122.052239
36.989411,-122.063797
36.98401,-122.04849
36.98022,-122.05664
36.98861,-122.06692
36.99641,-122.06185
36.9995495,-122.054087
37.00165,-122.05787
37.0005,-122.05555
36.99958,-122.05289
36.997331,-122.051833
36.98616,-122.05523
37.00112,-122.05456
36.99313,-122.054
37.0014477,-122.0593406
36.99127,-122.04947
37.00106,-122.06457
36.99495,-122.0673
36.99056,-122.05249
36.990781,-122.063492
36.991222,-122.068436
36.989422,-122.063819
37.00020321687579,-122.0611195402432
36.984921,-122.052963
36.99874,-122.05566
36.990231,-122.065164
36.994117,-122.061858
36.9969067110658,-122.056019124457
36.98867,-122.06681
36.99661547929544,-122.0589338381008
36.99728,-122.05708
36.98844,-122.06668
36.997178,-122.051872
37.0028328,-122.0580236
36.99617196132541,-122.0654827493073
36.989131,-122.064803
36.9986,-122.0608
36.99972,-122.05381
36.998569,-122.054894
36.9804,-122.05374
36.9991,-122.05613
36.994606,-122.062186
36.996117,-122.0521
36.99971,-122.05133
36.99716,-122.06913
36.99167,-122.05472
37.00086,-122.06515
36.99368,-122.05037
36.99682,-122.06073
36.99778,-122.05208
37.00122,-122.05896
36.99422,-122.06327
36.999006,-122.065872
36.99703,-122.06164
36.998872,-122.055118
36.990781,-122.064986
37.00161,-122.05784
37.00189430726828,-122.0578476595503
36.992903,-122.064899
36.97839,-122.05731
36.99493,-122.05225
36.97989,-122.05912
37.00069,-122.05528
37.00079029711664,-122.0573592174408
37.0015264768919,-122.0547545401666
36.994853,-122.062064
36.99012,-122.05921
37.00054,-122.05796
36.995132,-122.063382
36.99367,-122.06175
37.00131,-122.06545
36.99257,-122.05012
36.99373,-122.06251
36.98414,-122.05466
36.99234,-122.0699
36.98061,-122.05348
36.9939,-122.06414
36.99897,-122.05327
36.993994,-122.060836
36.997069,-122.052094
36.99342,-122.06135
36.990194,-122.054451
36.998853,-122.066406
36.990003,-122.066883
36.99091,-122.0655
36.99759,-122.06715
36.99328,-122.05403
37.0003135,-122.0584898
36.99989280588341,-122.0593755255038
36.98934,-122.06759
36.99765076245129,-122.0559746422779
36.98078,-122.05766
36.98589,-122.05633
36.99889,-122.05699
37.00131,-122.05441
36.98883,-122.06715
36.99256,-122.06048
36.98099,-122.05574
37.00135,-122.05772
37.00055,-122.053964
37.00108,-122.06385
36.9956146257267,-122.0568431253536
36.989417,-122.063636
36.99723,-122.06741
37.0015,-122.07045
37.00131,-122.06247
36.996692,-122.053239
36.99149,-122.06659
36.99765547613045,-122.052801619925
36.994953,-122.067314
37.000034,-122.05994
36.99386,-122.06458
36.98858,-122.06561
36.99046,-122.05756
36.99088,-122.05851
37.00123,-122.06171
36.99877,-122.05788
36.997861,-122.066794
36.98779,-122.04867
37.00098,-122.06104
37.001008,-122.053725
37.0,-122.05462
36.997997,-122.066483
36.994961,-122.067344
36.99765851535282,-122.0525866595513
36.998744,-122.066086
36.99505,-122.05368
36.99407,-122.06463
37.00041,-122.05468
36.99553,-122.06543
36.99652,-122.06185
37.00067,-122.06391
37.00162,-122.06216
36.99454,-122.0661
36.989747,-122.067417
36.99847,-122.05036
36.99307,-122.05303
36.990964,-122.063614
36.99691,-122.0672
37.0011,-122.05428
37.00211,-122.05368
37.000553,-122.053939
36.98069,-122.05764
36.99343,-122.06074
36.99689770999095,-122.051283014201
37.00097,-122.05393
36.988544,-122.063147
37.00089,-122.05807
36.9901,-122.04913
36.999301,-122.064474
37.00151,-122.07086
36.98867,-122.05544
36.999694,-122.054978
36.98188,-122.05305
36.99082,-122.05102
36.994958,-122.067322
37.00083,-122.05737
36.994642,-122.060867
36.998853,-122.065933
36.99163,-122.05469
36.9802,-122.05399
36.991158,-122.066332
36.9958,-122.05203
36.99271,-122.06088
36.997206,-122.06365
36.99497,-122.06149
36.99396440096791,-122.0599054786525
36.99032,-122.06338
36.998822,-122.066453
36.98855,-122.06478
36.9993,-122.0609
36.99035688380089,-122.0655678042614
36.999721,-122.062594
36.983,-122.05325
36.98405,-122.05455
36.998811,-122.0661
36.995075,-122.068008
36.9926,-122.06067
36.997483,-122.052208
36.989467,-122.0644
36.99766,-122.06245
36.9886,-122.06483
36.9994,-122.0616
36.99332,-122.06152
36.98541081339904,-122.0587532261074
36.990892,-122.066225
36.97991,-122.0541
36.99905962107037,-122.0554546416523
37.00019,-122.05571
36.99371,-122.06997
36.99773,-122.06887
36.99581,-122.06892
37.00085,-122.06959
36.99831,-122.06277
36.98988,-122.05723
36.98585,-122.05632
37.00189,-122.05781
36.99767,-122.05299
36.9935,-122.06238
36.9886,-122.06489
36.99691,-122.06092
36.99696,-122.05028
36.98761,-122.05554
36.998194,-122.059181
36.98074,-122.05408
37.00138,-122.0587
36.99383,-122.06207
36.997211,-122.051322
36.99145,-122.05897
36.99088,-122.06934
37.00154379800959,-122.0548859070882
36.99078417405379,-122.0583182371423
36.98499,-122.05534
37.0018,-122.05767
37.000114,-122.053261
36.99694,-122.05732
37.00054,-122.05471
36.997436,-122.053025
36.998664,-122.0661
36.999442,-122.054619
36.99303,-122.05026
37.00175,-122.05768
36.993431,-122.067436
37.00065,-122.05498
36.988583,-122.063028
36.98027,-122.05386
36.992945584517,-122.0563214813991
36.98966,-122.067538
36.97737,-122.05555
36.99308,-122.06147
36.9953,-122.05294
36.98109,-122.05578
37.00045,-122.06573
36.98573,-122.04826
36.9782,-122.05704
36.98962593870098,-122.0653558170196
36.989507,-122.067713
36.98279,-122.04982
36.99999,-122.05461
36.98055,-122.05356
36.99895,-122.0687
36.99206594209569,-122.0537739206878
36.98787,-122.05617
36.99662762615034,-122.0542467599989
36.998508,-122.054869
36.99485,-122.05207
36.98922,-122.06739
36.996769,-122.053633
36.99105,-122.05418
36.987154,-122.054419
36.99359,-122.06027
36.99147951465814,-122.05489163
36.9886,-122.06661
36.990761,-122.063469
36.98715,-122.05697
36.99117,-122.06725
37.0002,-122.06626
37.00043,-122.06215
36.99534948281379,-122.0690344522455
36.99497,-122.06023
36.996923,-122.063661
36.99945,-122.05227
36.98964,-122.06551
36.98664,-122.05627
36.992713,-122.066215
36.98534,-122.0482
36.99416,-122.06958
37.00265820289103,-122.058520242262
36.98921,-122.05691
36.99777,-122.06193
36.9909,-122.04931
37.00142,-122.06999
36.99638,-122.05366
36.99097,-122.0521
37.0015388477302,-122.0625526044874
36.99106,-122.0523
36.99999562171952,-122.0620065371006
36.99627,-122.06548
36.9848213437608,-122.0603409192433
36.989699,-122.067477
36.98218,-122.06195
36.99063,-122.04924
36.99738,-122.06221
36.991,-122.05208
36.98145,-122.05327
36.99861,-122.05303
36.998486,-122.066436
36.989261,-122.064781
37.00132,-122.06289
36.99832,-122.05421
36.99863,-122.0545
36.99765,-122.06234
36.9942,-122.06312
36.99143,-122.06517
36.98833,-122.0555
36.99485031666595,-122.0614901202605
36.999901,-122.05799
37.00032543438677,-122.05724363453
36.99098,-122.06766
36.997753,-122.055603
36.9982,-122.0613
37.00135,-122.05526
36.995178,-122.053528
36.9989,-122.0602
36.99233,-122.06746
36.988694,-122.062722
36.99832,-122.05024
36.994022,-122.063599
36.99822,-122.05243
36.997407,-122.055185
36.98845,-122.06676
37.00021,-122.05572
36.989947,-122.063933
36.99633,-122.05869
37.00208,-122.05905
36.99831,-122.05134
36.988442,-122.054173
36.98894,-122.0489
36.98877,-122.05546
36.99406011678066,-122.0548858203774
37.00195,-122.06582
36.9991,-122.06873
36.9984,-122.0596
36.994942,-122.061792
36.990592,-122.063569
36.99706,-122.06913
37.00182,-122.06594
36.990921,-122.054618
37.00003,-122.05564
36.99523,-122.05512
36.999467,-122.055267
36.99424,-122.06454
